state,city,ibgeID,dose,vaccine,sex,age,pop2021,count
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Bivalente,M,40-44,9056,1
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Bivalente,M,55-59,9056,1
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Bivalente,M,60-64,9056,25
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Bivalente,M,65-69,9056,26
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Bivalente,M,70-74,9056,12
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Bivalente,M,75-79,9056,8
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Bivalente,M,80-84,9056,5
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Bivalente,M,85-89,9056,1
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Pediátrica,F,10-14,9056,6
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Pediátrica,F,5-9,9056,16
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Pediátrica,M,10-14,9056,7
MT,Nova Maringá/MT,5108907,3,Pfizer/BioNTech - Pediátrica,M,5-9,9056,18
MT,Nova Maringá/MT,5108907,3,Sinovac,F,10-14,9056,42
MT,Nova Maringá/MT,5108907,3,Sinovac,F,15-19,9056,39
MT,Nova Maringá/MT,5108907,3,Sinovac,F,30-34,9056,1
MT,Nova Maringá/MT,5108907,3,Sinovac,M,10-14,9056,32
MT,Nova Maringá/MT,5108907,3,Sinovac,M,15-19,9056,31
MT,Nova Monte Verde/MT,5108956,0,Janssen,F,35-39,9375,1
MT,Nova Monte Verde/MT,5108956,0,Janssen,F,45-49,9375,1
MT,Nova Monte Verde/MT,5108956,0,Janssen,F,50-54,9375,2
MT,Nova Monte Verde/MT,5108956,0,Janssen,F,55-59,9375,26
MT,Nova Monte Verde/MT,5108956,0,Janssen,F,60-64,9375,5
MT,Nova Monte Verde/MT,5108956,0,Janssen,F,65-69,9375,1
MT,Nova Monte Verde/MT,5108956,0,Janssen,F,70-74,9375,1
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,25-29,9375,2
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,30-34,9375,10
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,35-39,9375,17
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,40-44,9375,14
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,45-49,9375,10
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,50-54,9375,4
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,55-59,9375,44
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,60-64,9375,2
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,65-69,9375,2
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,70-74,9375,1
MT,Nova Monte Verde/MT,5108956,0,Janssen,M,75-79,9375,2
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,10-14,9375,1
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,15-19,9375,29
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,20-24,9375,68
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,25-29,9375,92
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,30-34,9375,108
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,35-39,9375,143
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,40-44,9375,142
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,45-49,9375,179
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,5-9,9375,1
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,50-54,9375,87
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,55-59,9375,117
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,60-64,9375,141
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,65-69,9375,46
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,70-74,9375,12
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,75-79,9375,12
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,80-84,9375,8
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,85-89,9375,8
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,F,90+,9375,5
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,15-19,9375,21
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,20-24,9375,54
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,25-29,9375,117
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,30-34,9375,107
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,35-39,9375,143
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,40-44,9375,134
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,45-49,9375,149
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,50-54,9375,100
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,55-59,9375,157
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,60-64,9375,172
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,65-69,9375,56
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,70-74,9375,18
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,75-79,9375,5
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,80-84,9375,27
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,85-89,9375,7
MT,Nova Monte Verde/MT,5108956,1,AstraZeneca,M,90+,9375,4
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,10-14,9375,165
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,15-19,9375,206
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,20-24,9375,117
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,25-29,9375,89
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,30-34,9375,95
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,35-39,9375,72
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,40-44,9375,60
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,45-49,9375,37
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,50-54,9375,109
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,55-59,9375,31
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,60-64,9375,6
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,65-69,9375,1
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,70-74,9375,1
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,75-79,9375,1
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,F,80-84,9375,1
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,0-4,9375,1
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,10-14,9375,157
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,15-19,9375,203
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,20-24,9375,154
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,25-29,9375,115
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,30-34,9375,93
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,35-39,9375,88
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,40-44,9375,74
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,45-49,9375,63
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,5-9,9375,1
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,50-54,9375,175
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,55-59,9375,60
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,60-64,9375,6
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,65-69,9375,4
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,70-74,9375,3
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,75-79,9375,1
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech,M,85-89,9375,1
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech - Pediátrica,F,0-4,9375,10
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech - Pediátrica,F,10-14,9375,34
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech - Pediátrica,F,5-9,9375,83
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech - Pediátrica,M,0-4,9375,3
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech - Pediátrica,M,10-14,9375,53
MT,Nova Monte Verde/MT,5108956,1,Pfizer/BioNTech - Pediátrica,M,5-9,9375,81
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,0-4,9375,12
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,10-14,9375,3
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,15-19,9375,26
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,20-24,9375,80
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,25-29,9375,94
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,30-34,9375,81
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,35-39,9375,86
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,40-44,9375,37
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,45-49,9375,55
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,5-9,9375,8
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,50-54,9375,11
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,55-59,9375,14
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,60-64,9375,36
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,65-69,9375,53
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,70-74,9375,82
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,75-79,9375,34
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,80-84,9375,22
MT,Nova Monte Verde/MT,5108956,1,Sinovac,F,85-89,9375,5
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,0-4,9375,10
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,10-14,9375,10
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,15-19,9375,20
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,20-24,9375,53
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,25-29,9375,52
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,30-34,9375,48
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,35-39,9375,41
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,40-44,9375,36
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,45-49,9375,29
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,5-9,9375,8
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,50-54,9375,17
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,55-59,9375,26
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,60-64,9375,34
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,65-69,9375,74
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,70-74,9375,81
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,75-79,9375,43
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,80-84,9375,30
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,85-89,9375,1
MT,Nova Monte Verde/MT,5108956,1,Sinovac,M,90+,9375,3
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,15-19,9375,19
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,20-24,9375,50
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,25-29,9375,78
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,30-34,9375,91
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,35-39,9375,144
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,40-44,9375,144
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,45-49,9375,168
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,5-9,9375,1
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,50-54,9375,87
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,55-59,9375,99
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,60-64,9375,118
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,65-69,9375,40
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,70-74,9375,10
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,75-79,9375,9
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,80-84,9375,4
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,85-89,9375,4
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,F,90+,9375,3
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,15-19,9375,14
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,20-24,9375,46
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,25-29,9375,89
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,30-34,9375,86
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,35-39,9375,130
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,40-44,9375,133
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,45-49,9375,130
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,50-54,9375,91
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,55-59,9375,141
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,60-64,9375,141
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,65-69,9375,49
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,70-74,9375,16
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,75-79,9375,3
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,80-84,9375,17
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,85-89,9375,4
MT,Nova Monte Verde/MT,5108956,2,AstraZeneca,M,90+,9375,3
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,10-14,9375,111
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,15-19,9375,163
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,20-24,9375,98
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,25-29,9375,76
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,30-34,9375,87
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,35-39,9375,58
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,40-44,9375,55
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,45-49,9375,32
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,50-54,9375,98
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,55-59,9375,38
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,60-64,9375,7
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,65-69,9375,4
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,70-74,9375,3
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,75-79,9375,1
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,F,80-84,9375,1
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,10-14,9375,108
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,15-19,9375,144
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,20-24,9375,100
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,25-29,9375,96
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,30-34,9375,64
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,35-39,9375,64
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,40-44,9375,61
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,45-49,9375,52
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,5-9,9375,1
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,50-54,9375,159
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,55-59,9375,62
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,60-64,9375,5
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,65-69,9375,6
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,70-74,9375,4
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,75-79,9375,4
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,80-84,9375,1
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech,M,85-89,9375,2
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech - Pediátrica,F,0-4,9375,5
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech - Pediátrica,F,10-14,9375,28
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech - Pediátrica,F,5-9,9375,54
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech - Pediátrica,M,0-4,9375,1
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech - Pediátrica,M,10-14,9375,37
MT,Nova Monte Verde/MT,5108956,2,Pfizer/BioNTech - Pediátrica,M,5-9,9375,50
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,0-4,9375,10
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,10-14,9375,4
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,15-19,9375,18
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,20-24,9375,69
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,25-29,9375,83
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,30-34,9375,79
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,35-39,9375,68
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,40-44,9375,32
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,45-49,9375,43
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,5-9,9375,6
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,50-54,9375,11
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,55-59,9375,11
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,60-64,9375,30
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,65-69,9375,51
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,70-74,9375,77
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,75-79,9375,34
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,80-84,9375,22
MT,Nova Monte Verde/MT,5108956,2,Sinovac,F,85-89,9375,6
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,0-4,9375,8
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,10-14,9375,12
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,15-19,9375,10
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,20-24,9375,40
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,25-29,9375,52
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,30-34,9375,44
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,35-39,9375,36
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,40-44,9375,35
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,45-49,9375,27
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,5-9,9375,5
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,50-54,9375,20
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,55-59,9375,23
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,60-64,9375,28
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,65-69,9375,71
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,70-74,9375,76
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,75-79,9375,47
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,80-84,9375,27
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,85-89,9375,3
MT,Nova Monte Verde/MT,5108956,2,Sinovac,M,90+,9375,2
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,15-19,9375,2
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,20-24,9375,3
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,25-29,9375,7
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,30-34,9375,15
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,35-39,9375,23
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,40-44,9375,25
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,45-49,9375,24
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,50-54,9375,11
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,55-59,9375,12
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,60-64,9375,14
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,65-69,9375,2
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,70-74,9375,1
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,F,75-79,9375,2
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,20-24,9375,4
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,25-29,9375,12
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,30-34,9375,11
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,35-39,9375,16
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,40-44,9375,23
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,45-49,9375,17
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,50-54,9375,14
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,55-59,9375,23
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,60-64,9375,16
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,65-69,9375,7
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,70-74,9375,3
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,75-79,9375,1
MT,Nova Monte Verde/MT,5108956,3,AstraZeneca,M,80-84,9375,1
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,15-19,9375,3
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,20-24,9375,4
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,25-29,9375,9
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,30-34,9375,18
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,35-39,9375,21
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,40-44,9375,35
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,45-49,9375,33
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,50-54,9375,19
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,55-59,9375,29
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,60-64,9375,16
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,65-69,9375,16
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,70-74,9375,8
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,75-79,9375,6
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,80-84,9375,2
MT,Nova Monte Verde/MT,5108956,3,Janssen,F,85-89,9375,1
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,15-19,9375,3
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,20-24,9375,9
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,25-29,9375,17
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,30-34,9375,20
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,35-39,9375,30
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,40-44,9375,32
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,45-49,9375,30
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,50-54,9375,34
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,55-59,9375,39
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,60-64,9375,23
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,65-69,9375,19
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,70-74,9375,15
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,75-79,9375,7
MT,Nova Monte Verde/MT,5108956,3,Janssen,M,80-84,9375,2
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,0-4,9375,1
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,10-14,9375,30
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,15-19,9375,44
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,20-24,9375,58
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,25-29,9375,52
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,30-34,9375,65
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,35-39,9375,76
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,40-44,9375,69
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,45-49,9375,75
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,50-54,9375,84
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,55-59,9375,76
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,60-64,9375,120
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,65-69,9375,75
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,70-74,9375,85
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,75-79,9375,45
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,80-84,9375,34
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,85-89,9375,10
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,F,90+,9375,2
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,M,10-14,9375,20
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,M,15-19,9375,34
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,M,20-24,9375,35
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,M,25-29,9375,36
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,M,30-34,9375,32
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,M,35-39,9375,35
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,M,40-44,9375,50
MT,Nova Monte Verde/MT,5108956,3,Pfizer/BioNTech,M,45-49,9375,59
